LogIndex,PCDate,PCTime,MEActFOCons,DGActFOCons,BlrActFOCons,MEActMGOCons,DGActMGOCons,BlrActMGOCons,MEAccFOCons,DGAccFOCons,BlrAccFOCons,DGAccMGOCons,BlrAccMGOCons,MEFOInTemp,DGFOInTemp,BlrFOInTemp,DGMGOInTemp,BlrMGOInTemp,FCMFODensity,DGFODensity,BlrFODensity,DGMGODensity,BlrMGODensity,DG1Power,DG2Power,DG3Power,MESFOC_kw,MESFOC_nmile,MERpm,METorque,MEShaftPow,ShipSpdToWater,ShipSpd,ShipHeel,ShipTrim,ShipDraft,ShipSlip,WindSpd,WindDir,Latitude,Longitude,ShipDraughtBow,ShipDraughtAstern,ShipDraughtMidLft,ShipDraughtMidRgt
7885,2020/3/1,23:16:18,19.62397766,165.1708527,90.31361389,0,1.26E-10,0,1803581.828,396184.4219,66993.42969,8221.550781,1858.788086,61.67812347,89.67735291,84.334375,514.2337646,22.865625,902.8907471,512.2266235,859.7922974,28.71100807,841.2625732,0,809,0,0,0,0,-3,0,0.7,0.003,0.18,1.38,6.31,8888,15.9,59,31.20 N,121.39 E,5.62,7,6.33,6.15
7886,2020/3/1,23:16:30,21.51271057,163.4246521,88.02783966,0,1.36E-11,0,1803581.563,396185.4375,66993.71875,8221.550781,1858.788086,61.67031097,89.63124847,84.3421875,514.2440186,22.865625,902.9163208,512.2840576,860.1295166,28.7007885,841.6572266,0,822,0,0,0,0,-3,0,0.7,0.003,0.17,1.38,6.31,8888,18,59,31.20 N,121.39 E,5.62,7,6.33,6.16
7887,2020/3/1,23:16:40,21.02429199,162.5174866,60.32376862,0,1.44E-12,0,1803581.031,396186.4688,66993.86719,8221.550781,1858.788086,61.70937347,89.55802155,84.2015625,514.2807617,22.85,902.8421021,512.4134521,865.3856812,28.71497536,841.2463379,0,814,0,0,0,0,-3,0,0.7,0.003,0.19,1.39,6.315,8888,18.1,54,31.20 N,121.39 E,5.62,7.01,6.34,6.15
7888,2020/3/1,23:16:50,19.62664795,167.4258118,52.39925385,0,1.52E-13,0,1803580.766,396187.2344,66994.01563,8221.550781,1858.788086,61.68593597,89.68479919,84.0296875,514.2930908,22.85,902.914917,512.2167358,870.0668335,28.69916344,842.3751221,0,814,0,0,0,0,-3,0,0.7,0.009,0.15,1.38,6.31,8888,17.9,68,31.20 N,121.39 E,5.62,7,6.32,6.17
7889,2020/3/1,23:17:02,24.26148987,163.413269,49.90003586,0,1.64E-14,0,1803580.547,396188.2031,66994.1875,8221.550781,1858.788086,61.68593597,89.68783569,83.9359375,514.2020874,22.85,902.8806152,512.2254639,871.2608032,28.73282623,841.2835693,0,811,0,0,0,0,-3,0,0.8,0.003,0.16,1.38,6.31,8888,16.3,58,31.20 N,121.39 E,5.62,7,6.32,6.16
7890,2020/3/1,23:17:12,22.4704895,161.5966949,47.98882675,0,1.73E-15,0,1803580.469,396188.7813,66994.32031,8221.550781,1858.788086,61.67812347,89.49572754,83.928125,514.1915283,22.834375,902.9537964,512.5304565,871.9719849,28.71063232,841.5632324,0,808,0,0,0,0,-3,0,0.7,0.003,0.15,1.38,6.31,8888,16.5,52,31.20 N,121.39 E,5.62,7,6.32,6.17
7891,2020/3/1,23:17:22,22.62173462,162.9121552,46.3723793,0,1.78E-16,0,1803579.938,396189.8125,66994.46094,8221.550781,1858.788086,61.72499847,89.62063599,83.9203125,514.2885132,22.8421875,902.7799683,512.3480225,872.7434082,28.68366241,841.3719482,0,796,0,0,0,0,-3,0,0.7,0.003,0.16,1.38,6.31,8888,16.6,54,31.20 N,121.39 E,5.62,7,6.32,6.16
7892,2020/3/1,23:17:34,24.85313416,161.2550812,44.96633148,0,1.92E-17,0,1803579.484,396190.7656,66994.60938,8221.550781,1858.788086,61.69374847,89.66846466,83.928125,514.2376709,22.8421875,902.9633179,512.2644043,872.770874,28.69272041,841.3169556,0,814,0,0,0,0,-3,0,0.6,0.004,0.17,1.38,6.31,8888,16.1,62,31.20 N,121.39 E,5.62,7,6.33,6.16
7893,2020/3/1,23:17:44,17.32809448,170.1571045,42.84298706,0,2.03E-18,0,1803579.141,396191.6094,66994.71094,8221.550781,1858.788086,61.67812347,89.53224945,83.959375,514.2711792,22.8265625,902.8894043,512.4747925,873.1225586,28.70512581,841.1255493,0,824,0,0,0,0,-3,0,0.6,0.004,0.16,1.38,6.31,8888,16.2,55,31.20 N,121.39 E,5.62,7,6.32,6.16
7894,2020/3/1,23:17:54,20.3860321,167.8674316,42.25222015,0,2.09E-19,0,1803579.297,396192.2031,66994.83594,8221.550781,1858.788086,61.67031097,89.58425903,84.00625,514.21521,22.834375,902.9458008,512.3917236,872.8240967,28.69206619,841.413208,0,822,0,0,0,0,-3,0,0.7,0.013,0.15,1.38,6.31,8888,17,58,31.20 N,121.39 E,5.62,7,6.32,6.17
7895,2020/3/1,23:18:04,25.09243774,162.3304596,41.47546768,0,2.20E-20,0,1803578.531,396193.2188,66994.96094,8221.550781,1858.788086,61.68593597,89.72042847,84.0609375,514.288208,22.8265625,902.8293457,512.175415,873.0375977,28.67580795,841.7538452,0,809,0,0,0,0,-3,0,0.7,0.005,0.15,1.38,6.31,8888,17.1,63,31.20 N,121.39 E,5.62,7,6.32,6.17
7896,2020/3/1,23:18:16,22.27485657,163.0196991,40.15145493,0,2.38E-21,0,1803578.328,396194.1719,66995.09375,8221.550781,1858.788086,61.65468597,89.71455383,84.084375,514.2519531,22.81875,903.0740967,512.1925659,873.6353149,28.68419838,841.0460815,0,808,0,0,0,0,-3,0,0.7,0.005,0.12,1.37,6.305,8888,17,66,31.20 N,121.39 E,5.62,6.99,6.3,6.18
7897,2020/3/1,23:18:26,25.38511658,162.3164825,39.56102371,0,2.51E-22,0,1803578.047,396194.9531,66995.1875,8221.550781,1858.788086,61.64687347,89.61697388,84.115625,514.2390747,22.81875,903.0817871,512.3337402,872.8570557,28.68144989,841.5942993,0,796,0,0,0,0,-3,0,0.7,0.005,0.12,1.37,6.305,8888,16.6,68,31.20 N,121.39 E,5.62,6.99,6.3,6.18
7898,2020/3/1,23:18:36,21.53614807,167.0971985,39.04226685,0,2.58E-23,0,1803577.953,396195.5469,66995.30469,8221.550781,1858.788086,61.65468597,89.70800018,84.1625,514.3088379,22.803125,902.9866943,512.1793213,873.1031494,28.6501236,841.5726318,0,822,0,0,0,0,-3,0,0.7,0.008,0.12,1.37,6.305,8888,16,69,31.20 N,121.39 E,5.62,6.99,6.3,6.18
7899,2020/3/1,23:18:48,24.3979187,163.0010071,37.59187698,0,2.86E-24,0,1803577.75,396196.5,66995.42969,8221.550781,1858.788086,61.66249847,89.65392303,84.178125,514.3056641,22.8109375,902.9797974,512.2607422,873.2525635,28.66390228,841.1871948,0,795,0,0,0,0,-3,0,0.8,0.012,0.12,1.37,6.305,8888,16.4,61,31.20 N,121.39 E,5.62,6.99,6.3,6.18
7900,2020/3/1,23:18:58,22.77342224,162.1360474,37.17246246,0,2.94E-25,0,1803577.219,396197.5313,66995.53906,8221.550781,1858.788086,61.62343597,89.6391449,84.1859375,514.3123779,22.8109375,903.0011597,512.2790527,873.0961914,28.65556717,841.4674683,0,801,0,0,0,0,-3,0,0.8,0.012,0.12,1.37,6.305,8888,17.2,69,31.20 N,121.39 E,5.62,6.99,6.3,6.18
7901,2020/3/1,23:19:08,23.21673584,163.4826202,36.07218933,0,3.10E-26,0,1803576.891,396198.3594,66995.625,8221.550781,1858.788086,61.63906097,89.68034363,84.2171875,514.2193604,22.8109375,902.9206543,512.2070923,872.9644165,28.65325356,841.2871704,0,817,0,0,0,0,-3,0,0.7,0.007,0.12,1.37,6.305,8888,16.9,65,31.20 N,121.39 E,5.62,6.99,6.3,6.18
7902,2020/3/1,23:19:20,24.12141418,165.0388794,35.58708191,0,3.36E-27,0,1803576.438,396199.3125,66995.75,8221.550781,1858.788086,61.65468597,89.76992798,84.2171875,514.2902832,22.7953125,902.8406982,512.05896,872.8412476,28.64934158,841.9567871,0,822,0,0,0,0,-3,0,0.6,0.011,0.11,1.37,6.305,8888,16.1,61,31.20 N,121.39 E,5.62,6.99,6.29,6.18
7903,2020/3/1,23:19:30,23.31341553,166.4294739,35.00065613,0,3.54E-28,0,1803576.594,396199.9063,66995.85156,8221.550781,1858.788086,61.65468597,89.74967194,84.2328125,514.2999878,22.7875,902.9107666,512.0895386,873.5823364,28.65723991,841.0234375,0,838,0,0,0,0,-3,0,0.6,0.005,0.11,1.36,6.3,8888,15.3,65,31.20 N,121.39 E,5.62,6.98,6.29,6.18
7904,2020/3/1,23:19:40,22.47317505,166.5143585,34.18498993,0,3.64E-29,0,1803575.813,396200.9375,66995.94531,8221.550781,1858.788086,61.63906097,89.66582489,84.2640625,514.2349854,22.7953125,902.9242554,512.2167358,872.5292969,28.67969513,840.9754639,0,814,0,0,0,0,-3,0,0.6,0.002,0.11,1.36,6.3,8888,15.5,69,31.20 N,121.39 E,5.62,6.98,6.29,6.18
7905,2020/3/1,23:19:50,23.26490784,161.2985535,33.70369339,0,3.84E-30,0,1803575.781,396201.7188,66996.03125,8221.550781,1858.788086,61.67031097,89.72848511,84.2875,514.2562256,22.7796875,902.8601685,512.0919189,873.2541504,28.65973854,841.539917,0,801,0,0,0,0,-3,0,0.6,0.007,0.1,1.35,6.295,8888,16.8,66,31.20 N,121.39 E,5.62,6.97,6.28,6.18
7906,2020/3/1,23:20:02,23.41160583,162.1443176,33.28082275,0,4.15E-31,0,1803575.344,396202.6563,66996.14063,8221.550781,1858.788086,61.65468597,89.56443024,84.334375,514.2658081,22.7796875,903.090271,512.3474121,872.5110474,28.65751839,841.4968872,0,824,0,0,0,0,-3,0,0.6,0.003,0.1,1.35,6.295,8888,16,63,31.20 N,121.39 E,5.62,6.97,6.28,6.18
7907,2020/3/1,23:20:12,24.60115051,160.2877808,31.78659248,0,4.38E-32,0,1803575,396203.5,66996.23438,8221.550781,1858.788086,61.67031097,89.55988312,84.3578125,514.2876587,22.771875,902.8757935,512.34198,872.4469604,28.63851929,840.8817749,0,802,0,0,0,0,-3,0,0.6,0.005,0.1,1.35,6.295,8888,16.7,66,31.20 N,121.39 E,5.62,6.97,6.28,6.18
7908,2020/3/1,23:20:22,20.57879639,165.5327301,31.64922905,0,4.50E-33,0,1803574.656,396204.3438,66996.32813,8221.550781,1858.788086,61.65468597,89.58970642,84.38125,514.2583008,22.7640625,902.9165649,512.2822876,872.9353638,28.66336441,841.6707764,0,814,0,0,0,0,-3,0,0.6,0.005,0.1,1.35,6.295,8888,16.8,62,31.20 N,121.39 E,5.62,6.97,6.28,6.18
7909,2020/3/1,23:20:34,25.39006042,159.8934021,31.20098114,0,4.99E-34,0,1803574.453,396205.2969,66996.42969,8221.550781,1858.788086,61.63124847,89.52807617,84.4125,514.3610229,22.7640625,903.0803833,512.3707275,872.5650635,28.63999367,841.0321045,0,809,0,0,0,0,-3,0,0.6,0.01,0.09,1.36,6.3,8888,16.4,66,31.20 N,121.39 E,5.62,6.98,6.28,6.19
7910,2020/3/1,23:20:44,23.49623108,164.8283844,30.20744133,0,5.14E-35,0,1803574.25,396206,66996.50781,8221.550781,1858.788086,61.62343597,89.49514771,84.428125,514.335022,22.75625,903.0071411,512.4356079,872.5106201,28.61821365,841.6046753,0,821,0,0,0,0,-3,0,0.7,0.01,0.1,1.35,6.295,8888,16.4,72,31.20 N,121.39 E,5.62,6.97,6.28,6.18
7911,2020/3/1,23:20:54,24.94342041,160.4213867,29.59539795,0,5.42E-36,0,1803573.844,396206.9063,66996.59375,8221.550781,1858.788086,61.63124847,89.54620361,84.4671875,514.2840576,22.7484375,903.0734253,512.3371582,872.1321411,28.63085175,841.2822876,0,794,0,0,0,0,-3,0,0.7,0.003,0.1,1.35,6.295,8888,16.1,70,31.20 N,121.39 E,5.62,6.97,6.28,6.18
7912,2020/3/1,23:21:07,26.23181152,159.6976471,29.04123116,0,5.86E-37,0,1803573.391,396207.8594,66996.6875,8221.550781,1858.788086,61.60781097,89.40388489,84.4984375,514.2832642,22.75625,903.0365601,512.5350952,872.6433105,28.64641953,841.6072998,0,809,0,0,0,0,-3,0,0.7,0.003,0.09,1.35,6.295,8888,15.8,65,31.20 N,121.39 E,5.62,6.97,6.28,6.19
7913,2020/3/1,23:21:17,25.00228882,160.7320709,28.80353355,0,6.18E-38,0,1803573.109,396208.6406,66996.77344,8221.550781,1858.788086,61.59218597,89.40101624,84.5140625,514.2525635,22.7484375,903.1854858,512.5264282,872.0317993,28.64330101,841.5613403,0,795,0,0,0,0,-3,0,0.7,0.007,0.08,1.34,6.29,8888,16,61,31.20 N,121.39 E,5.62,6.96,6.26,6.18
7914,2020/3/1,23:21:27,25.1050415,159.8045807,28.21191406,0,6.35E-39,0,1803572.844,396209.4063,66996.84375,8221.550781,1858.788086,61.60781097,89.51476288,84.5375,514.270752,22.7484375,903.0883789,512.3432617,872.6841431,28.62643433,841.4666748,0,802,0,0,0,0,-3,0,0.7,0.008,0.06,1.33,6.285,8888,17.2,61,31.20 N,121.39 E,5.62,6.95,6.26,6.2
7915,2020/3/1,23:21:39,20.61573792,165.018692,27.4563942,0,6.87E-40,0,1803572.75,396210.25,66996.92188,8221.550781,1858.788086,61.59218597,89.58617401,84.5609375,514.3066406,22.740625,903.0894165,512.2159424,872.0077515,28.62482834,841.7670288,0,805,0,0,0,0,-3,0,0.6,0.002,0.07,1.34,6.29,8888,16.7,63,31.20 N,121.39 E,5.62,6.96,6.26,6.19
7916,2020/3/1,23:21:49,25.55809021,159.3891907,26.98023987,0,7.24E-41,0,1803572.297,396211.2031,66997.01563,8221.550781,1858.788086,61.63124847,89.50035858,84.56875,514.3399048,22.725,902.8870239,512.3509521,872.5743408,28.61533356,841.2619019,0,804,0,0,0,0,-3,0,0.6,0.005,0.07,1.34,6.29,8888,16.4,68,31.20 N,121.39 E,5.62,6.96,6.26,6.19
7917,2020/3/1,23:21:59,21.09661865,162.9647522,26.58938789,0,7.64E-42,0,1803571.969,396212.0313,66997.09375,8221.550781,1858.788086,61.60781097,89.57415009,84.584375,514.3146973,22.7328125,903.0697632,512.2299194,872.8041382,28.62153816,841.6673584,0,799,0,0,0,0,-3,0,0.6,0.005,0.08,1.32,6.29,8888,16.2,66,31.20 N,121.39 E,5.63,6.95,6.26,6.18
7918,2020/3/1,23:22:09,21.31225586,160.0992126,26.33158875,0,7.86E-43,0,1803571.766,396212.7344,66997.16406,8221.550781,1858.788086,61.59999847,89.37606049,84.6234375,514.3036499,22.7328125,903.0985107,512.5369873,872.7325439,28.60920525,841.3505859,0,801,0,0,0,0,-3,0,0.7,0.004,0.08,1.33,6.285,8888,16.4,62,31.20 N,121.39 E,5.62,6.95,6.26,6.18
7919,2020/3/1,23:22:21,24.18151855,159.7746124,25.70492363,0,8.55E-44,0,1803571.313,396213.6875,66997.25,8221.550781,1858.788086,61.60781097,89.39793396,84.6390625,514.3284302,22.725,903.029541,512.4827271,872.5616455,28.61382484,841.3018188,0,803,0,0,0,0,-3,0,0.7,0.003,0.07,1.34,6.29,8888,16.4,63,31.20 N,121.39 E,5.62,6.96,6.26,6.19
7920,2020/3/1,23:22:31,22.84635925,160.2228394,24.75075722,0,8.41E-45,0,1803571.156,396214.5938,66997.3125,8221.550781,1858.788086,61.59218597,89.46237946,84.646875,514.3671875,22.725,903.0269165,512.3821411,873.0947266,28.60240555,841.5921021,0,791,0,0,0,0,-3,0,0.7,0.002,0.06,1.34,6.29,8888,16.4,68,31.20 N,121.39 E,5.62,6.96,6.26,6.2
7921,2020/3/1,23:22:41,21.81703186,160.7349396,24.64191818,0,1.40E-45,0,1803570.875,396215.375,66997.38281,8221.550781,1858.788086,61.59218597,89.42848206,84.6703125,514.2832642,22.725,902.9907227,512.4215088,873.1033325,28.62724495,841.434082,0,791,0,0,0,0,-3,0,0.7,0.001,0.08,1.34,6.29,8888,16.5,75,31.20 N,121.39 E,5.62,6.96,6.26,6.18
7922,2020/3/1,23:22:53,23.23527527,159.233902,24.17209625,0,0,0,1803570.422,396216.3281,66997.46875,8221.550781,1858.788086,61.56874847,89.36052704,84.6703125,514.3464355,22.709375,903.0588989,512.510437,873.4035034,28.60193062,841.1080933,0,801,0,0,0,0,-3,0,0.6,0.003,0.06,1.33,6.285,8888,15.7,63,31.20 N,121.39 E,5.62,6.95,6.25,6.19
7923,2020/3/1,23:23:03,22.45559692,160.2737579,23.55021667,0,0,0,1803570.156,396217.0938,66997.53125,8221.550781,1858.788086,61.55312347,89.42392731,84.6859375,514.2687988,22.709375,903.1864624,512.4018555,873.3787231,28.60564995,841.2516479,0,785,0,0,0,0,-3,0,0.6,0.008,0.07,1.33,6.285,8888,15.3,49,31.20 N,121.39 E,5.62,6.95,6.25,6.18
7924,2020/3/1,23:23:13,24.30627441,159.2470245,23.20137024,0,0,0,1803569.813,396217.9375,66997.59375,8221.550781,1858.788086,61.54531097,89.42062378,84.709375,514.3499146,22.7171875,903.117981,512.3918457,873.4053955,28.60358429,841.302002,0,807,0,0,0,0,-3,0,0.5,0.007,0.06,1.34,6.28,8888,16,52,31.20 N,121.39 E,5.61,6.95,6.25,6.19
7925,2020/3/1,23:23:25,22.57072449,164.3629608,22.47450256,0,0,0,1803569.609,396218.8906,66997.67188,8221.550781,1858.788086,61.52968597,89.37322998,84.709375,514.3093872,22.7015625,903.2312012,512.456543,874.1729736,28.61062813,841.2642822,0,808,0,0,0,0,-3,0,0.5,0.002,0.07,1.32,6.28,8888,15.9,51,31.20 N,121.39 E,5.62,6.94,6.25,6.18
7926,2020/3/1,23:23:35,23.83673096,162.0528259,22.38834381,0,0,0,1803569.266,396219.7344,66997.73438,8221.550781,1858.788086,61.52968597,89.40587616,84.7171875,514.3225098,22.7015625,903.151001,512.4039917,873.9526978,28.61942673,841.4076538,0,807,0,0,0,0,-3,0,0.5,0.002,0.06,1.32,6.28,8888,15.8,61,31.20 N,121.39 E,5.62,6.94,6.25,6.19
7927,2020/3/1,23:23:45,24.99821472,161.361557,21.86062431,0,0,0,1803569.063,396220.4375,66997.79688,8221.550781,1858.788086,61.49843597,89.42071533,84.725,514.2587891,22.7015625,903.3543091,512.3692017,874.2635498,28.60205269,841.3572388,0,805,0,0,0,0,-3,0,0.6,0.012,0.06,1.32,6.28,8888,17.1,51,31.20 N,121.39 E,5.62,6.94,6.25,6.19
7928,2020/3/1,23:23:55,16.4250946,167.9090881,21.27381516,0,0,0,1803568.719,396221.2813,66997.85156,8221.550781,1858.788086,61.51406097,89.48191071,84.7484375,514.2183838,22.6859375,903.2576904,512.2700806,874.5181274,28.62644577,841.5859985,0,802,0,0,0,0,-3,0,0.6,0.001,0.06,1.33,6.285,8888,17.1,56,31.20 N,121.39 E,5.62,6.95,6.25,6.19
7929,2020/3/1,23:24:07,21.91255188,162.7915649,20.64761543,0,0,0,1803568.266,396222.2344,66997.92188,8221.550781,1858.788086,61.51406097,89.37018585,84.75625,514.3444824,22.678125,903.2666016,512.4376221,873.9936523,28.6024456,841.3713989,0,792,0,0,0,0,-3,0,0.6,0.003,0.07,1.32,6.28,8888,16.7,52,31.20 N,121.39 E,5.62,6.94,6.25,6.18
7930,2020/3/1,23:24:17,23.41532898,161.4572906,20.40423965,0,0,0,1803567.922,396223.0781,66997.97656,8221.550781,1858.788086,61.51406097,89.43901825,84.7640625,514.2313232,22.678125,903.2133789,512.3226318,874.5991211,28.6159668,840.9700928,0,797,0,0,0,0,-3,0,0.6,0,0.07,1.32,6.28,8888,16.2,63,31.20 N,121.39 E,5.62,6.94,6.25,6.18
7931,2020/3/1,23:24:27,22.64074707,161.052887,20.10795403,0,0,0,1803567.656,396223.8438,66998.03906,8221.550781,1858.788086,61.50624847,89.31526947,84.7796875,514.3397827,22.6703125,903.0739746,512.5166016,874.3004761,28.58887482,841.2109985,0,806,0,0,0,0,-3,0,0.6,0,0.05,1.32,6.28,8888,16.5,56,31.20 N,121.39 E,5.62,6.94,6.23,6.18
7932,2020/3/1,23:24:39,23.36428833,158.7867432,19.68378258,0,0,0,1803567.453,396224.7969,66998.10156,8221.550781,1858.788086,61.49843597,89.21490479,84.803125,514.3623657,22.6859375,903.3644409,512.6600952,874.0105591,28.57300949,841.7463989,0,787,0,0,0,0,-3,0,0.6,0.004,0.06,1.26,6.27,8888,18.1,62,31.20 N,121.39 E,5.64,6.9,6.23,6.17
7933,2020/3/1,23:24:49,23.05453491,158.7563477,19.66532898,0,0,0,1803567.188,396225.5625,66998.15625,8221.550781,1858.788086,61.52187347,89.44189453,84.81875,514.3222656,22.6703125,903.1854858,512.298645,874.2832031,28.5800209,841.2059937,0,799,0,0,0,0,-3,0,0.5,0.004,0.04,1.28,6.27,8888,17.6,61,31.20 N,121.39 E,5.63,6.91,6.22,6.18
7934,2020/3/1,23:24:59,20.34164429,162.493927,19.33316231,0,0,0,1803566.844,396226.4063,66998.21094,8221.550781,1858.788086,61.52187347,89.29628754,84.81875,514.3517456,22.6625,903.2150269,512.5311279,874.5139771,28.57660103,841.0402832,0,804,0,0,0,0,-3,0,0.5,0.003,0.04,1.28,6.27,8888,17.3,58,31.20 N,121.39 E,5.63,6.91,6.22,6.18
7935,2020/3/1,23:25:11,20.6134491,164.1843414,18.95896912,0,0,0,1803566.328,396227.4219,66998.27344,8221.550781,1858.788086,61.50624847,89.3769455,84.803125,514.3157959,22.6625,903.2674561,512.4023438,875.1015015,28.56758118,841.4607544,0,816,0,0,0,0,-3,0,0.5,0.001,0.04,1.28,6.27,8888,17.1,61,31.20 N,121.39 E,5.63,6.91,6.22,6.18
7936,2020/3/1,23:25:21,21.44819641,163.9618225,17.98370552,0,0,0,1803566.125,396228.125,66998.32031,8221.550781,1858.788086,61.48281097,89.38647461,84.834375,514.3210449,22.6546875,903.2029419,512.3913574,874.7294312,28.57510185,840.9367676,0,818,0,0,0,0,-3,0,0.5,0.004,0.04,1.28,6.27,8888,17.2,59,31.20 N,121.39 E,5.63,6.91,6.22,6.18
7937,2020/3/1,23:25:31,20.60418701,165.1686401,17.90809441,0,0,0,1803565.844,396228.9063,66998.36719,8221.550781,1858.788086,61.47499847,89.27241516,84.8421875,514.3395386,22.6625,903.1856689,512.5613403,874.4862671,28.57461739,841.4335938,0,802,0,0,0,0,-3,0,0.6,0.004,0.05,1.28,6.27,8888,17.1,66,31.20 N,121.39 E,5.63,6.91,6.23,6.18
7938,2020/3/1,23:25:41,22.07209778,164.2253265,17.83673286,0,0,0,1803565.688,396229.8125,66998.42188,8221.550781,1858.788086,61.45937347,89.3423996,84.8421875,514.3709106,22.646875,903.2282104,512.463562,874.7037354,28.57410622,841.2293091,0,812,0,0,0,0,-3,0,0.6,0.005,0.05,1.28,6.27,8888,16.9,69,31.20 N,121.39 E,5.63,6.91,6.23,6.18
7939,2020/3/1,23:25:53,22.36431885,163.4456177,17.36410141,0,0,0,1803565.234,396230.7656,66998.47656,8221.550781,1858.788086,61.47499847,89.32897949,84.85,514.3613281,22.6390625,903.328064,512.4788208,874.543396,28.58092499,841.1776123,0,794,0,0,0,0,-3,0,0.5,0.005,0.04,1.28,6.27,8888,16.6,63,31.20 N,121.39 E,5.63,6.91,6.22,6.18
7940,2020/3/1,23:26:03,21.81013489,163.3314819,16.90833855,0,0,0,1803565.031,396231.4688,66998.53125,8221.550781,1858.788086,61.46718597,89.2453537,84.85,514.3648682,22.646875,903.2910767,512.6046753,874.3859863,28.55356598,841.3607178,0,815,0,0,0,0,-3,0,0.5,0.004,0.04,1.28,6.27,8888,15.7,63,31.20 N,121.39 E,5.63,6.91,6.22,6.18
7941,2020/3/1,23:26:13,25.00814819,158.3283691,16.54303741,0,0,0,1803564.688,396232.3125,66998.57813,8221.550781,1858.788086,61.47499847,89.23287201,84.865625,514.3083496,22.6390625,903.3045654,512.6091309,874.1741943,28.56303978,841.7125244,0,789,0,0,0,0,-3,0,0.5,0.002,0.04,1.28,6.27,8888,16.4,51,31.20 N,121.39 E,5.63,6.91,6.22,6.18
7942,2020/3/1,23:26:25,21.27888489,163.0551758,16.05918884,0,0,0,1803564.484,396233.2656,66998.63281,8221.550781,1858.788086,61.43593597,89.27980042,84.865625,514.3388062,22.6390625,903.4091187,512.5406494,874.4124756,28.56824493,841.4370117,0,811,0,0,0,0,-3,0,0.5,0.001,0.04,1.27,6.265,8888,16.8,56,31.20 N,121.39 E,5.63,6.9,6.21,6.17
7943,2020/3/1,23:26:35,22.14056396,164.5075684,15.75260162,0,0,0,1803564.141,396234.1094,66998.67188,8221.550781,1858.788086,61.44374847,89.33290863,84.8734375,514.3880005,22.63125,903.2270508,512.4536133,874.4258423,28.54735947,841.0709839,0,816,0,0,0,0,-3,0,0.5,0.005,0.03,1.27,6.265,8888,16.6,59,31.20 N,121.39 E,5.63,6.9,6.21,6.18
7944,2020/3/1,23:26:45,25.21878052,161.4955902,15.72299671,0,0,0,1803563.875,396234.875,66998.71094,8221.550781,1858.788086,61.45156097,89.2388382,84.8890625,514.3213501,22.6234375,903.2022095,512.5941772,874.4917603,28.54573822,841.5079346,0,809,0,0,0,0,-3,0,0.5,0.004,0.03,1.27,6.265,8888,16.7,66,31.20 N,121.39 E,5.63,6.9,6.21,6.18
7945,2020/3/1,23:26:57,24.03115845,161.4643707,15.27723885,0,0,0,1803563.422,396235.8281,66998.76563,8221.550781,1858.788086,61.43593597,89.2353363,84.8734375,514.3666382,22.6234375,903.2757568,512.5820313,874.0386353,28.54045677,841.3933716,0,793,0,0,0,0,-3,0,0.5,0.003,0.03,1.27,6.265,8888,17.5,69,31.20 N,121.39 E,5.63,6.9,6.21,6.18
7946,2020/3/1,23:27:07,22.0249939,163.4729156,14.79985142,0,0,0,1803563.141,396236.6094,66998.80469,8221.550781,1858.788086,61.46718597,89.27980042,84.896875,514.3019409,22.615625,903.0512085,512.5150757,874.0881958,28.56296921,841.2531738,0,799,0,0,0,0,-3,0,0.5,0.003,0.03,1.26,6.26,8888,16.6,70,31.20 N,121.39 E,5.63,6.89,6.21,6.18
7947,2020/3/1,23:27:17,24.10240173,160.8473663,14.64198685,0,0,0,1802538.734,397261.5156,66998.84375,8221.550781,1858.788086,61.45937347,89.19581604,84.9046875,514.3615723,22.615625,903.3324585,512.6386719,873.3395386,28.54517746,841.3175049,0,792,0,0,0,0,-3,0,0.5,0.002,0.03,1.27,6.265,8888,17.4,79,31.20 N,121.39 E,5.63,6.9,6.21,6.18
7948,2020/3/1,23:27:29,21.86401367,163.961441,14.39384842,0,0,0,1802538.531,397262.2188,66998.88281,8221.550781,1858.788086,61.48281097,89.17899323,84.8890625,514.3605957,22.615625,903.1824951,512.6541138,873.666626,28.54272079,841.1243896,0,816,0,0,0,0,-3,0,0.5,0.002,0.03,1.26,6.26,8888,16.6,76,31.20 N,121.39 E,5.63,6.89,6.21,6.18
7949,2020/3/1,23:27:39,19.53022766,165.1785736,14.38644028,0,0,0,1802538.25,397263.25,66998.9375,8221.550781,1858.788086,61.45937347,89.21040344,84.896875,514.3091431,22.6078125,903.2562256,512.5964355,874.2893677,28.56119728,841.4266357,0,798,0,0,0,0,-3,0,0.5,0.001,0.03,1.27,6.265,8888,15.8,69,31.20 N,121.39 E,5.63,6.9,6.21,6.18
7950,2020/3/1,23:27:49,21.96566772,163.1287842,14.07786655,0,0,0,1802537.984,397264.0156,66998.97656,8221.550781,1858.788086,61.42812347,89.14576721,84.896875,514.3533936,22.6,903.3182373,512.7012939,873.4711304,28.55015564,841.4159546,0,799,0,0,0,0,-3,0,0.5,0.002,0.05,1.25,6.255,8888,15.3,63,31.20 N,121.39 E,5.63,6.88,6.21,6.16
